,tweet_id,text,rating_numerator,rating_denominator,name,dog_stages,rating,Date,Time,jpg_url,breed_prediction,prediction_confidence,number_of_likes,number_of_retweets,number_of_followers,numer_of_friends,source
190,882268110199369728,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,13.0,10.0,Alfy,None,1.3,2017-04-07,16:01:23,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,Golden Retriever,0.762211,41159,10277,8897912,18,Twitter for iPhone
191,882627270321602560,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,13.0,10.0,Stanley,None,1.3,2017-05-07,15:48:34,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,Pembroke,0.542982,25730,5377,8897912,18,Twitter for iPhone
192,882992080364220416,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,13.0,10.0,Rusty,None,1.3,2017-06-07,15:58:11,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,Eskimo Dog,0.466778,21940,3438,8897912,18,Twitter for iPhone
193,883117836046086144,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E",13.0,10.0,,None,1.3,2017-07-07,00:17:54,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,Golden Retriever,0.949562,34045,5881,8897912,18,Twitter for iPhone
194,883482846933004288,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",13.5,10.0,Bella,None,1.35,2017-08-07,00:28:19,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,Golden Retriever,0.943082,42090,8751,8897912,18,Twitter for iPhone
195,883838122936631299,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,12.0,10.0,Noah,None,1.2,2017-09-07,00:00:04,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,Doberman,0.610946,20072,3028,8897912,18,Twitter for iPhone
196,884441805382717440,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",14.0,10.0,,None,1.4,2017-10-07,15:58:53,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,Pembroke,0.993225,24901,5053,8897912,18,Twitter for iPhone
197,884562892145688576,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,13.0,10.0,Kevin,None,1.3,2017-11-07,00:00:02,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,Pug,0.5464060000000001,22332,4164,8897912,18,Twitter for iPhone
198,884876753390489601,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,13.0,10.0,Lola,None,1.3,2017-11-07,20:47:12,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,Chow,0.822103,25538,4946,8897912,18,Twitter for iPhone
199,881666595344535552,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,13.0,10.0,Gary,None,1.3,2017-03-07,00:11:11,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,Saluki,0.529012,46548,9464,8897913,18,Twitter for iPhone
200,690360449368465409,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,9.0,10.0,,None,0.9,2016-22-01,02:28:52,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,Pug,0.686933,2592,855,8897942,18,Twitter for iPhone
201,690374419777196032,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,11.0,10.0,Phred,None,1.1,2016-22-01,03:24:22,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,Kuvasz,0.286345,3166,818,8897942,18,Twitter for iPhone
202,690400367696297985,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",10.0,10.0,Eriq,None,1.0,2016-22-01,05:07:29,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,Pembroke,0.426459,1835,433,8897942,18,Twitter for iPhone
203,690597161306841088,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,11.0,10.0,Lolo,None,1.1,2016-22-01,18:09:28,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,Lhasa,0.0974997,1900,583,8897942,18,Twitter for iPhone
204,690649993829576704,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,11.0,10.0,Hazel,None,1.1,2016-22-01,21:39:24,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,Mexican Hairless,0.0981708,1262,266,8897942,18,Twitter for iPhone
205,690690673629138944,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,10.0,10.0,Cedrick,None,1.0,2016-23-01,00:21:03,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,Maltese Dog,0.08962460000000001,2260,798,8897942,18,Twitter for iPhone
206,690728923253055490,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,8.0,10.0,Vinscent,None,0.8,2016-23-01,02:53:03,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,Kuvasz,0.422806,2117,501,8897942,18,Twitter for iPhone
207,690735892932222976,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,13.0,10.0,Peaches,None,1.3,2016-23-01,03:20:44,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,Golden Retriever,0.883229,3687,1225,8897942,18,Twitter for iPhone
208,690932576555528194,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,12.0,10.0,Buddy,None,1.2,2016-23-01,16:22:17,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,,,3193,983,8897941,18,Twitter for iPhone
209,690938899477221376,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",10.0,10.0,,None,1.0,2016-23-01,16:47:25,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,,,3987,1888,8897941,18,Twitter for iPhone
210,690959652130045952,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,11.0,10.0,,None,1.1,2016-23-01,18:09:53,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,Golden Retriever,0.862964,3478,1208,8897941,18,Twitter for iPhone
211,690248561355657216,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,11.0,10.0,Maxwell,None,1.1,2016-21-01,19:04:15,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,,,1635,403,8897942,18,Twitter for iPhone
212,691090071332753408,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,12.0,10.0,,None,1.2,2016-24-01,02:48:07,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,,,1677,325,8897941,18,Twitter for iPhone
213,691321916024623104,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,11.0,10.0,Molly,None,1.1,2016-24-01,18:09:23,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Rottweiler,0.508981,2506,639,8897941,18,Twitter for iPhone
214,691444869282295808,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,12.0,10.0,Bailey,None,1.2,2016-25-01,02:17:57,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bernese Mountain Dog,0.767563,2573,823,8897941,18,Twitter for iPhone
215,691459709405118465,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,12.0,10.0,Leo,None,1.2,2016-25-01,03:16:56,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,Shetland Sheepdog,0.5512060000000001,3934,1103,8897941,18,Twitter for iPhone
216,691483041324204033,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,5.0,10.0,,None,0.5,2016-25-01,04:49:38,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,Bloodhound,0.886232,2325,543,8897941,18,Twitter for iPhone
217,691675652215414786,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,10.0,10.0,Richie,None,1.0,2016-25-01,17:35:00,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,Chihuahua,0.182898,1901,493,8897941,18,Twitter for iPhone
218,691756958957883396,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",10.0,10.0,,None,1.0,2016-25-01,22:58:05,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,Saint Bernard,0.342571,2764,963,8897941,18,Twitter for iPhone
219,691820333922455552,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,8.0,10.0,Brockly,None,0.8,2016-26-01,03:09:55,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,,,3859,1598,8897941,18,Twitter for iPhone
220,692017291282812928,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,9.0,10.0,Kingsley,None,0.9,2016-26-01,16:12:33,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,Tibetan Terrier,0.247565,2812,925,8897940,18,Twitter for iPhone
221,692142790915014657,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,13.0,10.0,,None,1.3,2016-27-01,00:31:15,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,Toy Poodle,0.670068,1606,379,8897941,18,Twitter for iPhone
222,692158366030913536,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,10.0,10.0,Edgar,None,1.0,2016-27-01,01:33:08,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,Pug,0.956565,2092,764,8897941,18,Twitter for iPhone
223,691096613310316544,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,11.0,10.0,,None,1.1,2016-24-01,03:14:07,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,Borzoi,0.441269,2886,854,8897941,18,Twitter for iPhone
224,692187005137076224,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,12.0,10.0,,None,1.2,2016-27-01,03:26:56,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,Siberian Husky,0.810592,2467,789,8897941,18,Twitter for iPhone
225,690021994562220032,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",10.0,10.0,Geoff,None,1.0,2016-21-01,04:03:58,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,Malamute,0.0406958,2719,995,8897942,18,Twitter for iPhone
226,690005060500217858,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",10.0,10.0,,None,1.0,2016-21-01,02:56:40,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,Samoyed,0.270287,3568,1626,8897942,18,Twitter for iPhone
227,688385280030670848,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,12.0,10.0,Louis,None,1.2,2016-16-01,15:40:14,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,Golden Retriever,0.900437,9033,4330,8897943,18,Twitter for iPhone
228,688547210804498433,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,9.0,10.0,Frönq,None,0.9,2016-17-01,02:23:42,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,Papillon,0.531279,2527,675,8897943,18,Twitter for iPhone
229,688789766343622656,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,8.0,10.0,Pubert,None,0.8,2016-17-01,18:27:32,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,American Staffordshire Terrier,0.5996600000000001,2157,641,8897943,18,Twitter for iPhone
230,688804835492233216,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,12.0,10.0,,None,1.2,2016-17-01,19:27:24,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,Malinois,0.199512,943,184,8897943,18,Twitter for iPhone
231,688828561667567616,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,9.0,10.0,Brad,None,0.9,2016-17-01,21:01:41,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,Cardigan,0.6142310000000001,1347,357,8897943,18,Twitter for iPhone
232,688898160958271489,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,10.0,10.0,,None,1.0,2016-18-01,01:38:15,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,Ibizan Hound,0.8531700000000001,2037,757,8897943,18,Twitter for iPhone
233,688908934925697024,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,8.0,10.0,Clarence,None,0.8,2016-18-01,02:21:04,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg,,,2054,739,8897943,18,Twitter for iPhone
234,689154315265683456,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,9.0,10.0,,None,0.9,2016-18-01,18:36:07,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,Cocker Spaniel,0.816044,2999,960,8897943,18,Twitter for iPhone
235,689275259254616065,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,10.0,10.0,Lucky,None,1.0,2016-19-01,02:36:42,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,American Staffordshire Terrier,0.215161,1113,236,8897943,18,Twitter for iPhone
236,689283819090870273,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,9.0,10.0,Chipson,None,0.9,2016-19-01,03:10:43,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,Scotch Terrier,0.267979,3172,1061,8897943,18,Twitter for iPhone
237,689289219123089408,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,13.0,10.0,,None,1.3,2016-19-01,03:32:10,https://pbs.twimg.com/ext_tw_video_thumb/689289176076959744/pu/img/hEFkFtmMu_hkTlxK.jpg,,,2194,903,8897943,18,Twitter for iPhone
238,689517482558820352,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,12.0,10.0,Carl,None,1.2,2016-19-01,18:39:13,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,Pembroke,0.799319,3308,1389,8897943,18,Twitter for iPhone
239,689557536375177216,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,12.0,10.0,,None,1.2,2016-19-01,21:18:22,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,Eskimo Dog,0.169482,1994,442,8897943,18,Twitter for iPhone
240,689599056876867584,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,11.0,10.0,,None,1.1,2016-20-01,00:03:21,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,Cocker Spaniel,0.07310139999999997,11339,5335,8897943,18,Twitter for iPhone
241,689659372465688576,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,8.0,10.0,Ricky,None,0.8,2016-20-01,04:03:02,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg,,,10088,3729,8897943,18,Twitter for iPhone
242,689661964914655233,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,12.0,10.0,Luca,None,1.2,2016-20-01,04:13:20,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,Italian Greyhound,0.322818,3142,905,8897943,18,Twitter for iPhone
243,689835978131935233,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,11.0,10.0,Fynn,None,1.1,2016-20-01,15:44:48,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,Collie,0.600186,2110,726,8897943,18,Twitter for iPhone
244,689877686181715968,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,9.0,10.0,Durg,None,0.9,2016-20-01,18:30:32,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,Old English Sheepdog,0.26915500000000003,2955,1122,8897943,18,Twitter for iPhone
245,689977555533848577,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,12.0,10.0,,None,1.2,2016-21-01,01:07:23,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,Labrador Retriever,0.179625,1335,433,8897942,18,Twitter for iPhone
246,689999384604450816,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,10.0,10.0,Covach,None,1.0,2016-21-01,02:34:07,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,Standard Poodle,0.444499,1375,354,8897942,18,Twitter for iPhone
247,689280876073582592,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,10.0,10.0,Herald,None,1.0,2016-19-01,02:59:01,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,Chihuahua,0.6375460000000001,1929,683,8897943,18,Twitter for iPhone
248,688211956440801280,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,13.0,10.0,Derby,None,1.3,2016-16-01,04:11:31,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg,,,2181,804,8897943,18,Twitter for iPhone
249,692535307825213440,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,10.0,10.0,Amber,None,1.0,2016-28-01,02:30:58,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,Pug,0.41309,3069,1317,8897941,18,Twitter for iPhone
250,695051054296211456,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6.0,10.0,Brian,None,0.6,2016-04-02,01:07:39,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston Bull,0.761454,2588,769,8897939,18,Twitter for iPhone
251,695064344191721472,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4.0,10.0,,None,0.4,2016-04-02,02:00:27,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,,,1558,574,8897939,18,Twitter for iPhone
252,695314793360662529,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10.0,10.0,Colin,None,1.0,2016-04-02,18:35:39,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese Dog,0.678547,3528,1406,8897939,18,Twitter for iPhone
253,695409464418041856,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10.0,10.0,Bob,None,1.0,2016-05-02,00:51:51,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,Pug,0.997445,8449,3471,8897938,18,Twitter for iPhone
254,695446424020918272,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,12.0,10.0,,None,1.2,2016-05-02,03:18:42,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,Basenji,0.748904,4286,1759,8897938,18,Twitter for iPhone
255,695629776980148225,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,8.0,10.0,Calvin,None,0.8,2016-05-02,15:27:17,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,Old English Sheepdog,0.693857,4453,2030,8897938,18,Twitter for iPhone
256,695767669421768709,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,13.0,10.0,,None,1.3,2016-06-02,00:35:13,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,Soft-coated Wheaten Terrier,0.805139,1810,716,8897938,18,Twitter for iPhone
257,695794761660297217,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,13.0,10.0,Wyatt,None,1.3,2016-06-02,02:22:53,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,Samoyed,0.962139,3077,746,8897938,18,Twitter for iPhone
258,695816827381944320,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,11.0,10.0,,None,1.1,2016-06-02,03:50:33,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,Pomeranian,0.382234,2933,1124,8897938,18,Twitter for iPhone
259,696405997980676096,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7.0,10.0,Berb,None,0.7,2016-07-02,18:51:43,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,Borzoi,0.132845,3114,1123,8897938,18,Twitter for iPhone
260,696488710901260288,12/10 revolutionary af https://t.co/zKzq4nIY86,12.0,10.0,,None,1.2,2016-08-02,00:20:23,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,Briard,0.369063,2449,991,8897938,18,Twitter for iPhone
261,696754882863349760,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10.0,10.0,Reptar,None,1.0,2016-08-02,17:58:03,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,Toy Poodle,0.0983781,1442,352,8897938,18,Twitter for iPhone
262,696886256886657024,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12.0,10.0,,None,1.2,2016-09-02,02:40:05,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,Kuvasz,0.383941,4719,1741,8897938,18,Twitter for iPhone
263,696894894812565505,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9.0,10.0,,None,0.9,2016-09-02,03:14:25,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,Appenzeller,0.665628,2277,664,8897938,18,Twitter for iPhone
264,696900204696625153,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12.0,10.0,Rosie,None,1.2,2016-09-02,03:35:31,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,Chihuahua,0.297735,3085,994,8897936,18,Twitter for iPhone
265,697242256848379904,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10.0,10.0,Oakley,None,1.0,2016-10-02,02:14:42,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,Eskimo Dog,0.0635328,2457,645,8897936,18,Twitter for iPhone
266,697255105972801536,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10.0,10.0,Charlie,None,1.0,2016-10-02,03:05:46,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,Great Dane,0.173989,2983,1118,8897937,18,Twitter for iPhone
267,697259378236399616,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8.0,10.0,,None,0.8,2016-10-02,03:22:44,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,Great Dane,0.999223,3208,974,8897937,18,Twitter for iPhone
268,697270446429966336,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10.0,10.0,Bentley,None,1.0,2016-10-02,04:06:43,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,Toy Poodle,0.880014,4581,1822,8897937,18,Twitter for iPhone
269,697463031882764288,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,44.0,40.0,,None,1.1,2016-10-02,16:51:59,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,Labrador Retriever,0.999885,3333,1364,8897937,18,Twitter for iPhone
270,697482927769255936,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,11.0,10.0,Blipson,None,1.1,2016-10-02,18:11:03,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,,,2352,647,8897937,18,Twitter for iPhone
271,692530551048294401,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,10.0,10.0,Cody,None,1.0,2016-28-01,02:12:04,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,Siberian Husky,0.486428,1783,399,8897941,18,Twitter for iPhone
272,694905863685980160,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10.0,10.0,Archie,None,1.0,2016-03-02,15:30:43,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,,,2667,910,8897939,18,Twitter for iPhone
273,692568918515392513,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,12.0,10.0,Chester,None,1.2,2016-28-01,04:44:32,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,Golden Retriever,0.636845,4241,1483,8897941,18,Twitter for iPhone
274,692894228850999298,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10.0,10.0,Tupawc,None,1.0,2016-29-01,02:17:12,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,German Short-haired Pointer,0.876977,2203,769,8897941,18,Twitter for iPhone
275,692901601640583168,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10.0,10.0,,None,1.0,2016-29-01,02:46:29,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,Soft-coated Wheaten Terrier,0.403496,1711,583,8897941,18,Twitter for iPhone
